modelo,pregunta,prompt,es_correcta,confianza,prob_entailment,prob_neutral,prob_contradiction
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 3,False,0.17674154043197632,0.17674154043197632,0.818399965763092,0.004858431406319141
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 3,False,0.13956712186336517,0.13956712186336517,0.8450694680213928,0.01536343153566122
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 3,False,0.021055500954389572,0.021055500954389572,0.9698452949523926,0.00909916590899229
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 3,False,0.5165596604347229,0.5165596604347229,0.046273794025182724,0.4371664524078369
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 3,False,0.07388092577457428,0.07388092577457428,0.08665913343429565,0.8394598960876465
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 3,False,0.4630948305130005,0.4630948305130005,0.434972882270813,0.1019323468208313
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 3,True,0.98736572265625,0.98736572265625,0.009507345966994762,0.003126951400190592
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 3,True,0.8391943573951721,0.8391943573951721,0.050446756184101105,0.11035889387130737
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 3,False,0.020036211237311363,0.020036211237311363,0.8893143534660339,0.09064941108226776
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 3,True,0.8459653854370117,0.8459653854370117,0.1147642657160759,0.03927037492394447
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 3,True,0.9014624953269958,0.9014624953269958,0.03544698283076286,0.06309047341346741
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 3,False,0.5848345756530762,0.5848345756530762,0.38917025923728943,0.025995152071118355
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 3,False,0.06701262295246124,0.06701262295246124,0.006406563334167004,0.9265808463096619
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 3,False,0.0911729633808136,0.0911729633808136,0.9079868197441101,0.0008402339299209416
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 3,True,0.8866286277770996,0.8866286277770996,0.1068478673696518,0.006523594725877047
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 4,True,0.9931859970092773,0.9931859970092773,0.005914441775530577,0.000899550796020776
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 4,False,0.0017773890867829323,0.0017773890867829323,0.029681645333766937,0.9685409665107727
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 4,False,0.6401482224464417,0.6401482224464417,0.0638054609298706,0.29604628682136536
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 4,False,0.03837430104613304,0.03837430104613304,0.9396759867668152,0.021949680522084236
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 4,False,0.010099264793097973,0.010099264793097973,0.003461383981630206,0.9864394664764404
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 4,False,0.05538070574402809,0.05538070574402809,0.05018344521522522,0.8944358825683594
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 4,False,0.47599172592163086,0.47599172592163086,0.007917475886642933,0.5160908102989197
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 4,False,0.06262476742267609,0.06262476742267609,0.14949926733970642,0.7878760099411011
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 4,False,0.5595322251319885,0.5595322251319885,0.27116382122039795,0.16930395364761353
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 4,True,0.9632081985473633,0.9632081985473633,0.019124383106827736,0.017667390406131744
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 4,False,0.01792234741151333,0.01792234741151333,0.9786763787269592,0.0034012438263744116
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 4,False,0.48337122797966003,0.48337122797966003,0.49299687147140503,0.023631971329450607
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 4,False,0.011763610877096653,0.011763610877096653,0.0037831685040146112,0.9844531416893005
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 4,False,0.013611962087452412,0.013611962087452412,0.9850195646286011,0.0013684590812772512
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 4,True,0.963898241519928,0.963898241519928,0.022883011028170586,0.01321874838322401
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 5,True,0.9984955787658691,0.9984955787658691,0.001161300577223301,0.00034314903314225376
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 5,False,0.29222118854522705,0.29222118854522705,0.16314424574375153,0.5446345806121826
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 5,False,0.5206285119056702,0.5206285119056702,0.10971392691135406,0.3696575462818146
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 5,False,0.1638989895582199,0.1638989895582199,0.046176303178071976,0.7899247407913208
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 5,False,0.11214468628168106,0.11214468628168106,0.026550062000751495,0.8613052368164062
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 5,False,0.012712164781987667,0.012712164781987667,0.14199838042259216,0.8452894687652588
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 5,True,0.98736572265625,0.98736572265625,0.009507345966994762,0.003126951400190592
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 5,False,0.30533865094184875,0.30533865094184875,0.19749680161476135,0.4971645176410675
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 5,False,0.01220320537686348,0.01220320537686348,0.8560795783996582,0.1317172646522522
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 5,False,0.1653481274843216,0.1653481274843216,0.030770279467105865,0.8038815855979919
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 5,True,0.9824466705322266,0.9824466705322266,0.014865218661725521,0.002688163425773382
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 5,False,0.0039324345998466015,0.0039324345998466015,0.99284827709198,0.0032192387152463198
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 5,False,0.4325580894947052,0.4325580894947052,0.06444591283798218,0.5029959678649902
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 5,False,0.12420825660228729,0.12420825660228729,0.8736249804496765,0.002166739199310541
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 5,True,0.963898241519928,0.963898241519928,0.022883011028170586,0.01321874838322401
meta-llama_Llama-3.2-3B-Instruct,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 6,True,0.9983699917793274,0.9983699917793274,0.0012868287740275264,0.0003431826480664313
meta-llama_Llama-3.2-3B-Instruct,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 6,True,0.9029141664505005,0.9029141664505005,0.03400233015418053,0.0630834698677063
meta-llama_Llama-3.2-3B-Instruct,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 6,False,0.07646696269512177,0.07646696269512177,0.8749979734420776,0.04853510856628418
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 6,False,0.0623619444668293,0.0623619444668293,0.7460420727729797,0.19159598648548126
meta-llama_Llama-3.2-3B-Instruct,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 6,False,0.022569432854652405,0.022569432854652405,0.00611881585791707,0.9713118076324463
meta-llama_Llama-3.2-3B-Instruct,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 6,False,0.028448764234781265,0.028448764234781265,0.053956251591444016,0.9175950288772583
meta-llama_Llama-3.2-3B-Instruct,¿Cuál es la línea que tiene más estaciones?,Prompt 6,True,0.9950147271156311,0.9950147271156311,0.0037316575180739164,0.001253668568097055
meta-llama_Llama-3.2-3B-Instruct,¿Por cuántas estaciones pasan más de una línea?,Prompt 6,False,0.03317922726273537,0.03317922726273537,0.9509848356246948,0.015835870057344437
meta-llama_Llama-3.2-3B-Instruct,¿Quiero ir a RD3VC?,Prompt 6,True,0.9108291268348694,0.9108291268348694,0.08189720660448074,0.007273645605891943
meta-llama_Llama-3.2-3B-Instruct,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 6,False,0.28795838356018066,0.28795838356018066,0.5398179292678833,0.17222368717193604
meta-llama_Llama-3.2-3B-Instruct,Estoy en OA1SC.,Prompt 6,True,0.9948694705963135,0.9948694705963135,0.004308702889829874,0.0008218258153647184
meta-llama_Llama-3.2-3B-Instruct,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 6,True,0.75159752368927,0.75159752368927,0.24230267107486725,0.006099774967879057
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 6,False,0.2131185084581375,0.2131185084581375,0.016923516988754272,0.769957959651947
meta-llama_Llama-3.2-3B-Instruct,¿Cuántas líneas de metro hay en total?,Prompt 6,True,0.9246046543121338,0.9246046543121338,0.06278102844953537,0.012614300474524498
meta-llama_Llama-3.2-3B-Instruct,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 6,True,0.965964674949646,0.965964674949646,0.03236005827784538,0.0016753793461248279
mistralai_Mistral-7B-Instruct-v0.3,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 1,True,0.9886549711227417,0.9886549711227417,0.009338573552668095,0.002006427152082324
mistralai_Mistral-7B-Instruct-v0.3,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 1,True,0.7550060749053955,0.7550060749053955,0.2022412270307541,0.04275267571210861
mistralai_Mistral-7B-Instruct-v0.3,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 1,True,0.982697069644928,0.982697069644928,0.004383545368909836,0.012919439934194088
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 1,False,0.05822545289993286,0.05822545289993286,0.0880078449845314,0.8537667393684387
mistralai_Mistral-7B-Instruct-v0.3,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 1,False,0.090624138712883,0.090624138712883,0.01743415743112564,0.8919417858123779
mistralai_Mistral-7B-Instruct-v0.3,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 1,False,0.0035689305514097214,0.0035689305514097214,0.005152089986950159,0.9912789463996887
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la línea que tiene más estaciones?,Prompt 1,False,0.0018405128503218293,0.0018405128503218293,0.001504713436588645,0.996654748916626
mistralai_Mistral-7B-Instruct-v0.3,¿Por cuántas estaciones pasan más de una línea?,Prompt 1,False,0.18956007063388824,0.18956007063388824,0.6620854735374451,0.1483544409275055
mistralai_Mistral-7B-Instruct-v0.3,¿Quiero ir a RD3VC?,Prompt 1,False,0.0004771083185914904,0.0004771083185914904,0.004459240473806858,0.9950637221336365
mistralai_Mistral-7B-Instruct-v0.3,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 1,False,0.10669552534818649,0.10669552534818649,0.037592947483062744,0.8557114601135254
mistralai_Mistral-7B-Instruct-v0.3,Estoy en OA1SC.,Prompt 1,False,0.0037823335733264685,0.0037823335733264685,0.8065893054008484,0.18962830305099487
mistralai_Mistral-7B-Instruct-v0.3,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 1,True,0.9116086363792419,0.9116086363792419,0.007084940560162067,0.08130640536546707
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 1,False,0.0005988188204355538,0.0005988188204355538,0.001013689674437046,0.9983875751495361
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas líneas de metro hay en total?,Prompt 1,True,0.968933641910553,0.968933641910553,0.027042798697948456,0.004023561254143715
mistralai_Mistral-7B-Instruct-v0.3,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 1,False,0.6814802885055542,0.6814802885055542,0.13327163457870483,0.18524806201457977
mistralai_Mistral-7B-Instruct-v0.3,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 2,True,0.8957419395446777,0.8957419395446777,0.02892685867846012,0.07533112168312073
mistralai_Mistral-7B-Instruct-v0.3,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 2,True,0.7695058584213257,0.7695058584213257,0.09804436564445496,0.13244977593421936
mistralai_Mistral-7B-Instruct-v0.3,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 2,False,0.4112790822982788,0.4112790822982788,0.4950645864009857,0.09365639090538025
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 2,False,0.09176822751760483,0.09176822751760483,0.47834619879722595,0.429885596036911
mistralai_Mistral-7B-Instruct-v0.3,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 2,False,0.0145792867988348,0.0145792867988348,0.0085543068125844,0.9768664240837097
mistralai_Mistral-7B-Instruct-v0.3,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 2,False,0.2228592187166214,0.2228592187166214,0.7272183299064636,0.049922432750463486
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la línea que tiene más estaciones?,Prompt 2,False,0.000538879947271198,0.000538879947271198,0.0005801746156066656,0.998880922794342
mistralai_Mistral-7B-Instruct-v0.3,¿Por cuántas estaciones pasan más de una línea?,Prompt 2,False,0.2812407910823822,0.2812407910823822,0.5913835763931274,0.12737558782100677
mistralai_Mistral-7B-Instruct-v0.3,¿Quiero ir a RD3VC?,Prompt 2,False,0.01565493270754814,0.01565493270754814,0.9549375772476196,0.029407471418380737
mistralai_Mistral-7B-Instruct-v0.3,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 2,False,0.023478640243411064,0.023478640243411064,0.020586874336004257,0.955934464931488
mistralai_Mistral-7B-Instruct-v0.3,Estoy en OA1SC.,Prompt 2,False,0.04657779633998871,0.04657779633998871,0.5146410465240479,0.43878114223480225
mistralai_Mistral-7B-Instruct-v0.3,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 2,True,0.9472869634628296,0.9472869634628296,0.010582251474261284,0.04213078320026398
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 2,False,0.0002805227122735232,0.0002805227122735232,0.001066044787876308,0.9986534118652344
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas líneas de metro hay en total?,Prompt 2,False,0.0351581797003746,0.0351581797003746,0.9639504551887512,0.0008914241334423423
mistralai_Mistral-7B-Instruct-v0.3,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 2,False,0.5393484830856323,0.5393484830856323,0.025721590965986252,0.43492987751960754
mistralai_Mistral-7B-Instruct-v0.3,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 3,False,0.006067872047424316,0.006067872047424316,0.008187675848603249,0.9857445359230042
mistralai_Mistral-7B-Instruct-v0.3,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 3,True,0.8067619204521179,0.8067619204521179,0.09849249571561813,0.09474559128284454
mistralai_Mistral-7B-Instruct-v0.3,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 3,True,0.8358597159385681,0.8358597159385681,0.040387801826000214,0.12375252693891525
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 3,False,0.12085599452257156,0.12085599452257156,0.4785873293876648,0.40055665373802185
mistralai_Mistral-7B-Instruct-v0.3,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 3,False,0.06962862610816956,0.06962862610816956,0.04852486029267311,0.8818464875221252
mistralai_Mistral-7B-Instruct-v0.3,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 3,False,0.006797987036406994,0.006797987036406994,0.029652204364538193,0.9635498523712158
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la línea que tiene más estaciones?,Prompt 3,False,0.00030793933547101915,0.00030793933547101915,0.000479764596093446,0.9992122650146484
mistralai_Mistral-7B-Instruct-v0.3,¿Por cuántas estaciones pasan más de una línea?,Prompt 3,False,0.0618780218064785,0.0618780218064785,0.9118886590003967,0.026233278214931488
mistralai_Mistral-7B-Instruct-v0.3,¿Quiero ir a RD3VC?,Prompt 3,False,0.12727850675582886,0.12727850675582886,0.21440793573856354,0.6583135724067688
mistralai_Mistral-7B-Instruct-v0.3,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 3,False,0.1640303134918213,0.1640303134918213,0.10757727921009064,0.7283924221992493
mistralai_Mistral-7B-Instruct-v0.3,Estoy en OA1SC.,Prompt 3,False,0.07448364794254303,0.07448364794254303,0.8494130373001099,0.0761033147573471
mistralai_Mistral-7B-Instruct-v0.3,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 3,True,0.9529611468315125,0.9529611468315125,0.014518565498292446,0.0325203612446785
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 3,False,0.0004596706130541861,0.0004596706130541861,0.0013478881446644664,0.9981924891471863
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas líneas de metro hay en total?,Prompt 3,True,0.9270909428596497,0.9270909428596497,0.05576663836836815,0.017142394557595253
mistralai_Mistral-7B-Instruct-v0.3,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 3,False,0.3199474811553955,0.3199474811553955,0.2936096787452698,0.38644278049468994
mistralai_Mistral-7B-Instruct-v0.3,¿Cómo puedo llegar desde la estación AA1SC a la estación AG7BH?,Prompt 4,True,0.994788408279419,0.994788408279419,0.004541296046227217,0.0006702124956063926
mistralai_Mistral-7B-Instruct-v0.3,¿Qué estaciones debo usar para transferirme entre las líneas Roja y Naranja?,Prompt 4,False,0.15572988986968994,0.15572988986968994,0.02346510998904705,0.8208049535751343
mistralai_Mistral-7B-Instruct-v0.3,"Quiero ir de la estación VF6SC a la estación RA1SC, ¿qué ruta me recomiendas?",Prompt 4,False,0.061884548515081406,0.061884548515081406,0.6508903503417969,0.28722506761550903
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la mejor ruta para ir de BD2VB a AC3SC?,Prompt 4,False,0.022591540589928627,0.022591540589928627,0.9634311199188232,0.013977325521409512
mistralai_Mistral-7B-Instruct-v0.3,¿Dime todas las rutas posibles para ir de BB2OC a AF6SC?,Prompt 4,False,0.01029431726783514,0.01029431726783514,0.002291389275342226,0.9874141812324524
mistralai_Mistral-7B-Instruct-v0.3,¿Hay alguna estación que sirva como punto de conexión entre más de 2 líneas de metro?,Prompt 4,False,0.005407854914665222,0.005407854914665222,0.9740509986877441,0.020541148260235786
mistralai_Mistral-7B-Instruct-v0.3,¿Cuál es la línea que tiene más estaciones?,Prompt 4,False,0.0005941367126069963,0.0005941367126069963,0.0011264034546911716,0.9982794523239136
mistralai_Mistral-7B-Instruct-v0.3,¿Por cuántas estaciones pasan más de una línea?,Prompt 4,False,0.0014706974616274238,0.0014706974616274238,0.005593894515186548,0.9929353594779968
mistralai_Mistral-7B-Instruct-v0.3,¿Quiero ir a RD3VC?,Prompt 4,False,0.3138813078403473,0.3138813078403473,0.5546452403068542,0.13147343695163727
mistralai_Mistral-7B-Instruct-v0.3,"Estoy en la estación OA1SC, ¿cómo llego a la estación RG6SC?",Prompt 4,True,0.9040576219558716,0.9040576219558716,0.025266382843255997,0.07067594677209854
mistralai_Mistral-7B-Instruct-v0.3,Estoy en OA1SC.,Prompt 4,False,0.2607893943786621,0.2607893943786621,0.6528468132019043,0.08636382967233658
mistralai_Mistral-7B-Instruct-v0.3,"Necesito ir a la estación BC3SC, ¿cómo llego allí desde la estación VG7SC?",Prompt 4,False,0.005984195042401552,0.005984195042401552,0.793519139289856,0.20049668848514557
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas estaciones hay en total en el sistema de metro?,Prompt 4,False,0.06188901141285896,0.06188901141285896,0.013323944061994553,0.9247870445251465
mistralai_Mistral-7B-Instruct-v0.3,¿Cuántas líneas de metro hay en total?,Prompt 4,True,0.9733079075813293,0.9733079075813293,0.02525070682168007,0.0014414343750104308
mistralai_Mistral-7B-Instruct-v0.3,"El día está soleado, ¿sabes si va a llover hoy? ¿El metro está cerrado hoy?",Prompt 4,False,0.13875898718833923,0.13875898718833923,0.825172483921051,0.03606856241822243
